shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
d627541df4317828545f2adb37437bf1,ADVANCED,0.9048338369,10.46666667,0.92,4.84
b0d7d5cdd7314263a8117e2f131c2007,INTERMEDIATE,0.8725,12.66,0.92,4.96
74fd60b3da1b677914db3d6be960fe44,INTERMEDIATE,0.8881118881,14.36666667,1,4.96
37e9caac96886b33852fda699d59ab29,REVIEW,,18.3,0.6666666667,
9e3384c8b66d5ad5b68ba1570d4f16fa,REVIEW,,18.3,0.04545454545,
32d9eb80bbb70c1de2f8937bbd3f8750,REVIEW,,18.3,0.8,
1327015040e36f38bc660d5902292e05,REVIEW,0.8972972973,17.83333333,0.68,5
251a2233bc24f7b0602be878d0525418,REVIEW,,18.3,0.6,
13cfc673544db86cb60152fea299df0c,ADVANCED,0.8846153846,9.366666667,0.96,5
bd592dc17f15be000073df3e5e6f4ecf,INTERMEDIATE,0.8915343915,12.88333333,0.92,4.73
0d557bbc59dde5750511ae866c6c6c28,REVIEW,,16.58,0.4285714286,
f6024e3df6622c84092a93f955c67b68,ADVANCED,0.919239905,11.76666667,0.96,4.76
594df0d4567c6819c0d254dd9778a289,REVIEW,,16.58,0.7142857143,
f41b0575eb316b118880758d5ab0e2ba,ADVANCED,0.9214501511,10.23333333,1,4.8
6e69f8245a20c877ee64926234619a13,ADVANCED,0.8625204583,7.766666667,0.96,4.92
ddad50cd3d95f33e4452886f1656f687,REVIEW,,18.3,0.8,
88785b06105d5f29bf04dd7e79355bc1,ADVANCED,0.8812785388,8.8,0.96,5
f09e5d2f825d776f515619bf33df251b,REVIEW,0.8037974684,16.01666667,0.9333333333,5
b3c4a1079dad6c47b97244fab199c51f,REVIEW,,18.3,0.6666666667,
4de06f08a12f74744f7777fe438ef3ff,REVIEW,,18.3,0.8333333333,
8529714d59885b22ce8294cc50987517,REVIEW,0.8415,5.13,0.12,4.88
2949e2129b318af57dc58181812d9fa0,REVIEW,0.899691358,8.366666667,0.68,4.69
ec04a0325fe1bffe3277c9b8f5ed5d31,ADVANCED,0.8492,10.3,0.88,4.8
d367b0d35c2cfa8603998550c87385d6,REVIEW,,18.3,0.875,
7c82a1c6fa4fab4bb4aa44298921517d,REVIEW,0.8575,5.37,0.76,4.92
144aa59c494a4450656ced49ea400d1b,REVIEW,,16.58,1,
8f34565bf526b4427a94b2a588ea2893,REVIEW,,16.58,1,
b2c35ed4b92bb742fa6c4303fcd2b235,ADVANCED,0.8505,11.27,0.92,4.92
67f7a4ea3b393406a8aa37ef1c3110d6,REVIEW,,18.3,0.8571428571,
c21c1d406ab8362afdbc6c7cd67a8d41,REVIEW,,18.3,0.8,
5dc217993d35c3054d5ccc4393af7f3b,ADVANCED,0.8634453782,6.833333333,1,4.38
976dab4af89ac6584b335192e1cb4ad1,REVIEW,0.8664259928,17.48333333,0.88,5
9845bb6c470187a8ea253b27efc9ac08,ADVANCED,0.8610271903,20.88333333,0.92,4.92
d350de825b6b34c9c59f7e0e4a450df0,REVIEW,,4.633333333,0.8461538462,
4bc32deb53f7b46aeba020f301faeb87,REVIEW,,16.58,0.2,
698d028de36efa562f7885b49e52482d,REVIEW,,16.58,0.5454545455,
272e67e9c5a83ad0b52729f7e84c61f6,ADVANCED,0.8790322581,8.7,0.85,4.8
5b75697cdf5055f8d6217d239a778e40,ADVANCED,0.7766,9.91,1,4.96
25b1e6be606fe62b5770a5bfaf25bfec,REVIEW,0.8946540881,7.183333333,0.64,5
9c4e894510fe9eeb03f1ae31db37b441,REVIEW,0.8684863524,13.48333333,0.84,4.96
6640f52d99f2605671ecd0a4d27009eb,REVIEW,,21.24,0.6,
1d1bd2f9ab93d3e1d27782ca54d1b13d,REVIEW,,21.24,1,
0e1e02528d087aefd6c93017d3114565,REVIEW,0.8052884615,19.51666667,0.84,4.76
5cef052942035c5dc0179889a6a1c208,REVIEW,,19.44,0.5833333333,
c162c6a1cc3ae44f3ec2efec7490d71c,REVIEW,0.9143897996,18.65,0.8,4.72
fe7942861b1933ec95be667458ec73c0,BEGINNER,,16.58,,
55096d5f36521f0eda9f52f92ff3e36d,REVIEW,0.9097744361,20.5,0.6,4.92
cacf984f9adc27a9abe9c642713e1064,REVIEW,,16.58,0.8,
6edaa761e30cdefc528cebcfe00edb3a,ADVANCED,0.8936170213,10.94166667,1,5
aac711a908d1f9beb6c067f60fbde5d5,REVIEW,,16.58,0.1666666667,
00d9c3f2654d6ce62dccadad614fbe77,REVIEW,,16.58,0.8333333333,
6e4b18eea9b85b03b89f7c5bd99b090d,ADVANCED,0.8927125506,7.166666667,0.96,5
6491fb55327ae76f4efa4c47754eedbd,REVIEW,,16.58,0.8333333333,
c06e0456ed8f65afde8ebe6abfd911ae,ADVANCED,0.928125,18.26666667,1,4.84
41f75349334a8406e8a1ec6cd5ea45a5,INTERMEDIATE,0.8361153263,24.41666667,0.96,3.89
f081175cc84e732491eece23c31f50c3,REVIEW,0.874137931,1.75,0.76,4.96
b2f4e61ba03047035f0dea62b9ce28d6,REVIEW,0.8712643678,13.46666667,0.76,5
38c0612e098e8b219ccff214f1bbf9f6,REVIEW,,19.44,0.2,
83c1570496a3ead7f4202afb827d59bb,ADVANCED,0.9421052632,9.733333333,0.92,4.84
a51e60e3ddc60259e6eb3c0b9ee39602,ADVANCED,0.9332096475,9.166666667,0.96,4.92
62ba7408a2fb6c16767387a70997460c,REVIEW,,19.44,0.2,
d2eabf65af6475ebcf03fc8e9c9435a2,REVIEW,,16.58,0.875,
4385ba0d7cb0eee1792d6e990bfc38d5,ADVANCED,0.8845437616,11.88333333,1,5
10ee8b63766bdb9a2db4bc8f75f7ce50,ADVANCED,0.9130434783,8.25,1,4.32
7dc83b00e7536c70dff5728133bd9a05,REVIEW,,13.08333333,1,
e03a8ac9002bc10cfaa4d3e38df2e68e,REVIEW,0.8871,19.4,0.84,4.8
9d9798cebea73e42d03e872e2a9f3e0b,REVIEW,,16.58,1,
8743eb6c98d9520d8e22df9125897161,REVIEW,,18.3,0.8,
416aa7dbd5a2f58d7bca96657e8faa1e,REVIEW,0.8024,14.14,0.8,4.84
830ac3f71a9426eb49455bbb667f444c,REVIEW,0.8082,26.63,0.56,4.55
e9704582c322f9be46e7c28ab6497570,REVIEW,0.855721393,15.36666667,0.96,4.96
f74714e3ec244f9fb793e18bda6587a4,REVIEW,,16.58,0.8333333333,
46648fef3344ff8245b6940170185cfc,ADVANCED,0.8945147679,13.23333333,1,5
b783845fe39064b99f67802bcf3871c9,REVIEW,0.9183266932,11.76666667,0.84,4.8
a755981b35c0c80b84606c9dda17054a,REVIEW,,14.77,0.6666666667,
215f4c85edb5fd23b7b095104bc34cb2,REVIEW,,16.58,0.7777777778,
98a85a554594cb66aa37d572e5d38118,REVIEW,0.8621,6.52,0.24,4.88
f3cc17bc021c70b5d71b4010edab7036,ADVANCED,0.887394958,23.6,0.92,4.76
d16527d86e4abdf5642d417966504e78,REVIEW,,8.283333333,0.6666666667,
49a3f939a1711c1da849694becf1c007,ADVANCED,0.9352,6.03,0.96,4.68
19a86e3a88eb169bd94dc81f15d20674,BEGINNER,,16.58,,
938420c4980439b9655c61c85b81333e,REVIEW,0.9596774194,7.816666667,0.6666666667,
cad79b2fc36293261e62479ba492188c,ADVANCED,0.9290187891,8.9,0.96,4.84
9be0f7991da45d4f2cba65819247ff79,REVIEW,,16.58,0.5714285714,
190f194de61bea20df08dd7093ff3ec5,ADVANCED,0.8694,13.97,0.92,4.8
6fa29072760f5c2fca1e1776493c2401,REVIEW,0.8168421053,15.25,0.76,4.71
49ab42c809767f4a11cdad2e5b8e89c4,REVIEW,,21.24,0.875,
2c2fe0a55111512a49311791530cbb7a,ADVANCED,0.9316770186,21.51666667,0.88,4.9
37456bbe8d51e126375e316c46b0c903,REVIEW,,19.44,0.3333333333,
95d238a6948bc34e8809f7a8da9f4109,REVIEW,,16.58,0.5714285714,
dd5a217b0ed79b4c833109a0ec32ad48,ADVANCED,0.8817204301,4.866666667,1,
d58ea438812dca521399254994ce422b,REVIEW,,16.58,1,
ee8e90c26a58fb5291065418fb24eee1,REVIEW,,16.58,1,
55042a045b2c748cbf406c161df29b08,REVIEW,,16.58,0.3333333333,
7bb2bf05d9bbd1221a78deeb89b5fad9,ADVANCED,0.9175824176,20.01666667,0.92,4.92
b5624482103dc023dfe432d9020defee,REVIEW,,14.77,0.92,
4d85ad3d45f3b8b924a7165f94091b07,REVIEW,0.9199134199,10.71666667,0.8,5
6f20387ff0cd887c5da8b6ae8f53ff14,REVIEW,,21.24,0.6,
119aaf31a57ada6efdc2fe38d5325731,ADVANCED,0.8759455371,12.26666667,1,5
0e590dc48e1eef0082d3eae48f98963a,REVIEW,,16.06,0.6666666667,
577fce49188ac6ec9bef9414ceea09c9,REVIEW,,18.3,0.6,
a1db643075251a785bef2cb5e6aaab98,INTERMEDIATE,,16.58,0.7777777778,
4f5681b9f159f2ddfa5a14b46756fdc3,REVIEW,,16.58,1,
d64625c9d6523aa5596291ff3d929bea,REVIEW,,16.58,0.8571428571,
8ee3ff896e3e35401ce180a415104764,REVIEW,,16.58,1,
8868573a1a04f42c57ad47b0f405f174,REVIEW,0.9214659686,11.55,0.84,5
2657c1bf0e32383ac9304b0adf8a6ebf,REVIEW,,16.58,0.2727272727,
38b39ac9eef8b3fa4908af35b90fcf0e,ADVANCED,0.8507,10.31,1,4.44
e5847eba2ac6e1ed3caf3f6babdbca00,REVIEW,,16.58,0.6,
aa2eada835351c454f350f7afe3e8c10,REVIEW,0.9188481675,13.55833333,0.84,4.79
da425a7b6b50475c0051b8eecd8fd8eb,REVIEW,0.8738404453,11,0.56,4.92
d1407b1152b3d9221c2db42ded630f02,REVIEW,,16.58,0.3333333333,
c59c79054324fb8a2f0fa247df979de5,REVIEW,,18.35,0.8571428571,
8deff2da9d60d8094dd84ae1a23574a8,ADVANCED,0.9179755672,7.55,0.96,4.92
09bb5bfe76adbb474dddbdd111a51623,ADVANCED,0.8445747801,13.48333333,0.96,4.72
d11dd4d5f6e9edee3a1676ea276ea23c,REVIEW,,16.58,0.8333333333,
21d62321a53dcee3cd804a37cbae593f,REVIEW,,21.24,0.8333333333,
acccc965aaf7168ffc87f37b8d831ae5,REVIEW,,16.58,0.8,
13b5d4cd9ac936ad29bcc7e9e06f4971,REVIEW,0.8168316832,13.53333333,0.84,4.72
f0b36fd4ea6915f91ac3c93124377171,REVIEW,,19.44,0.1176470588,
34896b4d1afd7761eaaa270f66554145,REVIEW,,18.3,0.8888888889,
4257d99a3df1939f2856edfb43cb0541,REVIEW,0.8736616702,10.96666667,0.52,5
3705ae6c8e0dcdcbe77e2d0502dbaa7b,REVIEW,,16.58,0.2,
2d40415e3c7386b4515252e0c0f63c33,REVIEW,0.791,13.45,0.8,4.84
2d7d5b742f708310b73d5f1285c78c8c,REVIEW,,16.58,1,
03c6c3a1440ff322d62e131b58bb8aed,INTERMEDIATE,0.8831775701,9.108333333,0.9565217391,5
8a1f45dd7cd84015b2e4d91f0bef482e,REVIEW,,16.58,1,
c9d7d6c3eacc8aa461a81887aace0650,REVIEW,,18.3,0.9,
e1e982033e00c2c804a8066cf6a35123,REVIEW,,21.24,1,
20d98edec2f4696c908ab895fec42ff4,ADVANCED,0.8834951456,6.5,0.92,4.96
e3bb22ccf35799f08bec3f4197a8b931,ADVANCED,0.9260869565,23.31666667,1,5
ff26cf3f812af8a02f2cff150b5bb267,ADVANCED,0.8885,6.1,1,4.72
3ce73ea91824a13267bb8aa2e62f3983,REVIEW,0.8074,11.72,0.76,4.76
d964e4693408e6ce2a9890971b54ebef,REVIEW,0.8583877996,5.1,0.56,5
c6648eb55f96cad067933d8681689ffa,INTERMEDIATE,0.9333333333,11.48333333,0.9230769231,4.33
724803a6bb98cd52ba7a76f26f09e4ac,REVIEW,0.8873239437,15.45,0.72,5
36b5b7eed6d6f875e287e656f8ea2a3d,REVIEW,0.8803,15.93,0.8,4.92
54b1ac5e127bbfdfba1aa924f12e1069,REVIEW,,13.9,0.75,5
86babb634bec3e6b941125c5b45a38f8,ADVANCED,0.8886198547,5.466666667,0.92,4.84
26b1317d43521471c88cb19c18966775,REVIEW,0.874,22.21666667,0.6,4.72
c4abdb1d56d98629cddc863b4687f33a,REVIEW,0.9073275862,5.966666667,0.68,4.8
a505ff2469328d0c59bc0524c9a75826,REVIEW,,21.24,1,
c6ccdc8eba7cf92dbbb8da736920658b,ADVANCED,0.8017,21.92,0.96,4.92
2311f0092acae8555e3865d520bee319,REVIEW,,16.58,1,
eb2ebd6bf6d06f346d3b9825da160cb0,REVIEW,,16.06,0.5714285714,
2cc643d80d4e392e8cf73727c20b2cc7,REVIEW,,14.77,0.3333333333,
79b235b27c75d309447965c9ff020c7c,ADVANCED,0.8641,21.24,1,4.88
8a7ca627287efdd7f35f49adafd2dda4,REVIEW,,14.77,1,
5107a402b3dcec1cfe85f7564bee07d8,REVIEW,,21.24,1,
4dd4dfcc91afc77b39be3699cc73f6b6,REVIEW,,14.77,0.2,
3b4fea0609166ba6cc52e012d78da1f2,REVIEW,0.8740031898,2.85,0.68,4.94
db64c5b1e1a86d9da1c35c8cd8588e15,ADVANCED,0.8924731183,11.70833333,0.92,4.7
b27b76905526d7bd02d3a3bea7551e11,REVIEW,,19.44,0.6,
adce91d54bcb7230a3a5c066e0cf8aeb,ADVANCED,0.9320843091,11.21666667,0.96,4.95
464f776dddebb0ebd228447b83971404,ADVANCED,0.9059304703,5.683333333,0.96,4.76
63c4be15b355dc742ab1cfb0eb409a30,ADVANCED,0.8376753507,14.2,1,5
0a5262149db2b5b849da2128cee09358,REVIEW,0.9298531811,6.233333333,0.84,5
ce76c301dfdbdc398ce88b95b78f8021,INTERMEDIATE,0.9104477612,15.68333333,1,5
ca05815df7f1b809a7d8a52be56d7c0a,INTERMEDIATE,,21.24,0.25,
e82e62e5027754ff32b3a4a50532f264,REVIEW,,18.3,0.6666666667,
15a78bf0b1315afe57d38cd137614114,REVIEW,,18.3,0.8,
04ed12b8648d0935cbf8b911e95ffbfc,REVIEW,0.8438,11.48,0.56,4.96
689082f37c2ad5adf6d60e0d5b70b970,REVIEW,0.8630136986,12.88333333,0.76,5
9065395a5cca91661e168bcf20a959f2,REVIEW,0.8434237996,13.46666667,0.92,4.96
ab2600a1999a809d9f0f540e9865472e,REVIEW,0.8787878788,9.75,0.84,4.92
c3d25195acecd22e2b21dc7efad0b30e,ADVANCED,0.8947,4.55,0.96,4.96
62dc17102f5429451cf892ad12c4a141,REVIEW,0.9216027875,13.93333333,0.68,5
739a8f7b5f2a99c53712bc55a488dfa8,REVIEW,,18.3,0.9090909091,
f8b38ff94d772673d432322a114b720a,INTERMEDIATE,,21.24,1,
8e7ef1e3b76040f05258fd4577cf7e2b,BEGINNER,,18.3,0.4,
66663e41d96f3019a42d881f61a91367,REVIEW,,19.44,1,
f5215e71086a5de697d07b192dde5ab4,REVIEW,,16.58,0.8,
ea328a00bfdac562da5a5c9f35ead1e4,REVIEW,,18.3,1,
e7092a55afcbc58a7f62aa5dfde18be1,REVIEW,,19.44,0.4,
4950af11a74ebd333ee0b76a1207addc,REVIEW,0.8655804481,9.116666667,0.76,5
0b33c377d8985b31d19e981866acbfbe,REVIEW,,16.58,0.8333333333,
1e665bfe0e9553dd533646ba056a4f35,ADVANCED,0.9308855292,11.05,0.96,5
a68a0a47f5ef188e1794ef4e2205e8ee,ADVANCED,0.9112903226,13.46666667,1,
2d0643725579c29e135281f94837e8c0,REVIEW,,16.06,1,
0b0d1b4d525596dc61c3fde64a6bf099,REVIEW,,14.77,1,
9a9f9b877b15ad8553ba67e9d676e518,REVIEW,,18.3,0.1111111111,
c9e8aa7a43e69eba9afa6479665c1193,ADVANCED,0.892,23.74,1,4.88
c2676a2c79b7718a749611c270053060,REVIEW,,21.24,1,
d22e58b6e6969ee211f5a1574bbb4d1c,REVIEW,,8.75,1,
89be1e4bc82f0bd5e515f1a066f32ca3,REVIEW,0.8283378747,16.61666667,0.92,4.41
da593338fa3dd7226c35ced0709eb0d1,REVIEW,,19.44,0.8888888889,
917638ab48d20d67b843a41fc7101878,REVIEW,,16.58,0.6,
43d90fc6565330a8f9326eabc7d95233,ADVANCED,0.9324324324,11.28333333,0.88,5
bb43a5b476d3e63953a6ec84dff3b091,REVIEW,,19.44,0.8333333333,
17f33f65323faaf3c8b57b8523245504,REVIEW,,8.391666667,0.8,
6c82fb0b89ce4d307ec074d5a479702a,REVIEW,0.8682,32.7,0.52,4.88
d2622d85164252a5975fc41f503830ba,REVIEW,,19.44,0.6,
b526d3180f2e9919096f8af0b7fb5891,REVIEW,,14.77,0.8571428571,
19ee1b7e78fd59d3243a7a469b55ecf7,REVIEW,,19.44,0.4,
bcd4dbc5539531ec05afd3a6606e6642,INTERMEDIATE,0.9071729958,11.175,0.92,5
b285276b2b5181f4b008670e00f17af1,REVIEW,,16.58,0.5714285714,
7af8db36f591a6e210a6a96f9e972016,REVIEW,0.8888888889,0.45,0.6,
9fcffbec941455b044c7de3b3efc591b,ADVANCED,0.919921875,10.18333333,0.96,4.92
7a44728dc60bafc53140a9f5ef7e4e75,REVIEW,,14.77,0.7142857143,
9aca97a1945fd3028945b6e0c04966bf,ADVANCED,0.860911271,13.9,0.9166666667,4.7
76d692a55d94572cb03b80486c582535,REVIEW,,16.06,0.4,
d800bed84ba0100f53c04bfa2f3731f7,REVIEW,,16.06,0.8,
b49507b801459bae949fe8231067e1f6,REVIEW,0.9091,17.07,0.84,4.77
bb762a540a964dce1396464f35dc8553,REVIEW,0.9240506329,14.75,0.68,5
4e1436609dd7f2bed8579f5541f93197,REVIEW,0.9371727749,18.61666667,0.76,5
ea3f0787729e7ec72b39851d284e7085,REVIEW,0.823255814,22.2,0.96,5
c7fbbbb84c7edb8d10c0238d790d3416,ADVANCED,0.8778947368,14.11666667,1,5
b79f648c5a8f417245f13cd7683fc556,REVIEW,,19.44,0.1428571429,
ec45127a11c6cfc175bef4209480509f,REVIEW,,16.58,1,
9501f49ba34711a368fcbf4f0ed67852,REVIEW,,16.06,0.8,
5d5d302194d128119e2c1790dc680a5e,ADVANCED,0.9189189189,12.81666667,0.92,4.96
7af1abad98f6eea302620da487e2202d,REVIEW,,16.58,0.8888888889,
575a5bd41b9c85a74c07a8721b2781b9,REVIEW,,16.06,0.04,
6e304e97755624266f3d02788ec2ee80,ADVANCED,0.8835227273,12.48333333,1,5
ec271822ad4a3ac5f4c4ede65a895a3c,REVIEW,,19.44,1,
9d1ef1fd8de0c0d613974d3cf54748ee,REVIEW,0.8469,15.54,1,4.84
dd1f4dcd916ef4de25f0cceaa749c446,REVIEW,,16.06,0.5714285714,
7dd10eb98a93b0d3289282d1bc912e39,BEGINNER,,19.44,1,
18c6907cd960a2eb76cf4097748aa2fd,REVIEW,,19.44,0.48,
4380362c0eb5d6a43ea7875165c77396,REVIEW,,22.93333333,0.6666666667,
ef31670f4cc73b5d6a97a6347bd81800,ADVANCED,0.879759519,12.06666667,0.88,4.8
30a2fa191b2f1446260e62c7e98ccfb3,BEGINNER,,16.06,,
c83d75ebb893dd785709b701a352428d,REVIEW,,19.44,0.25,
728be73b7d38bb51d68c9b4580a92872,REVIEW,,14.38333333,0.875,
a18897e69730eaed74be4310356dfb3d,ADVANCED,0.8669438669,13.5,0.96,5
77f61a3fd9c36eda6014bd99373938cf,REVIEW,0.8543307087,17.35,0.76,5
91773252e50270174cd919628a5a8ad3,REVIEW,,19.44,0.4,
6cdfc1b59d755c102dd55202308524ab,REVIEW,,19.44,0.8,
decedda6fcc87405942596033c7c89e1,ADVANCED,0.9032258065,8.833333333,0.96,5
20674b497811b7b8c053e1266cee202c,REVIEW,,16.58,1,
ee76ed529e7d41a510fadd02f076d502,ADVANCED,0.8679245283,27.28333333,0.92,5
4e0b6b4922684e2e305cd9652a42a218,REVIEW,,16.58,0.4,
332561af7a19822f06358b5dd9e8514b,REVIEW,,19.44,1,
7e77ff3fec7b04e5d4559f0327387115,REVIEW,,18.3,1,
c504cb78f21546f7c68ae648092319a5,REVIEW,,19.44,0.4,
7284d6b15ebe4a2391dac3b2869e09c9,ADVANCED,0.9034267913,11.18333333,1,5
af2dc805d0c29f75f7e4ce160554ddcf,REVIEW,,16.58,0.3333333333,
6e25ddd64a4fe3ca0ff18538c33279ef,REVIEW,0.7742857143,15.8,0.32,4.92
76e07562a9ada703b7ee6e86c11a0e0e,REVIEW,0.8847262248,14.5,0.8,4.88
d24fe5eeee463346946f05b964671336,REVIEW,,14.77,1,
6e4275b2a51e4aee5b28d72d5ec06ec3,REVIEW,,14.77,1,
b85e76a1fdc171ee9333060ec8d9ef40,BEGINNER,,14.77,,
e80ccd56030c30456dc299e5f449b2b5,INTERMEDIATE,0.8897959184,14.68333333,0.96,5
1a1d44877c5e0639573bbee4840e9a4b,REVIEW,0.8696,21.03,0.32,
f6186d00ce79347f47770bff13e38681,REVIEW,,19.44,1,
f3d5df1ad5443a65990edcdba328a9c2,REVIEW,,18.3,0.375,
d950a02f4b25f451d74a6841ac502139,REVIEW,,18.3,0.4285714286,
d5c0e44f3053084e68bf351e94d816ba,INTERMEDIATE,0.9200779727,9.833333333,0.88,4.72
e3a27f80fcb6412c79b82f74915614b0,REVIEW,0.8916666667,9.033333333,0.8,4.94
435ddca4d06df3d1eb116b775c92bad1,ADVANCED,0.9132653061,12,0.92,4.96
eb248e1a0443f1a3f35820f5f29b04a8,REVIEW,,21.24,0.6,
5dd2114f3c3353d35f230859c299df21,REVIEW,0.8412,4.08,0.6,4.6
f88acef104dda875f62df84f006a8bae,REVIEW,0.8824,18.06,0.36,4.79
1371eb5d4dfe7fed21cfa2eb2fbd1a19,REVIEW,,21.24,0.7777777778,
457e5fd6d2795759f93ba95453cffc94,REVIEW,0.9095840868,16,0.72,5
f7b740b3deefd834025e782eb6b11cbf,REVIEW,,21.24,0.75,
d574759c8ae4b9ee0d9dc960ee6e6968,REVIEW,0.9197080292,10.00833333,0.8,
5d7d810fe783e560b28694857954ba17,REVIEW,,16.58,0.8571428571,
39aae25e9c7c42d708e0603816747178,REVIEW,,16.58,0.5714285714,
d022e5fb68b6306907d337ba364a2986,REVIEW,0.8972868217,17.61666667,0.8,5
193bd77fabe9c6adea23d5470e0ef947,REVIEW,,16.58,0.6666666667,
99377c7bb5adc7616090c032e51429e8,ADVANCED,0.9330357143,0.01666666667,1,4.94
f635aa734a309e69138e4077d54645b2,BEGINNER,,14.77,0.6,
df31bc775fd577864c647b176ad23382,REVIEW,,19.98,0.06666666667,
550e363b22250076cd8a73bda16862ca,ADVANCED,0.9322709163,25.15833333,0.85,
70d7f76567ce1e8f00e8483529e00d57,REVIEW,0.9255533199,7.583333333,0.44,4.92
7ca974e929f201cef7c17b29e3128c75,REVIEW,,16.06,1,
13be92657ca7c462679c83ce850df465,REVIEW,0.9486,17.63,0.36,4.8
b542daa0038fa94a35b5b3612e4da21d,REVIEW,,16.06,0.6666666667,
5af925ad8ac5ed6973e7ce916d9b5b93,REVIEW,0.8746,10.53,0.68,4.77
14457ee42abf65c3772e778d91f9d66d,ADVANCED,0.8909574468,21.21666667,0.88,5
677df5948d64f76e6ae090c9fc9392f7,REVIEW,,14.77,0.8571428571,
3fdb1c2770d2d5785c1087fc6599c4ef,REVIEW,,14.77,1,
35deb2375f79baaf8ff65b7d6be7349a,REVIEW,,16.06,0.5,
b9fc36f8fdc38ae63113c739618a1fd4,REVIEW,0.8346,12.85,0.8,
3932fb19ca90aa0cca6946011732f170,REVIEW,,19.44,0.2,
5d879d5bf24d4611b2d87d15803ccea5,REVIEW,,16.58,1,
938a75555f3266e923b1985cd615fe81,INTERMEDIATE,0.8252427184,13.03333333,0.96,5
8281fc9d6e86d23ddb823a330d75f6bf,REVIEW,,16.06,0.8,
939431f5f286cec24281d658e7314008,REVIEW,,14.77,1,
016a1ee4c188753134aa76e1aab6f1d9,REVIEW,,19.44,0.2,
c664728b9eb60517ebb8ee184d59f86f,REVIEW,,14.77,0.6,
d775533c5bb0d918e32f944487f5d412,REVIEW,,14.77,0.6,
311b413a66dd080385d1d5d06d875166,REVIEW,,14.77,0.8,
b7c9fad12f1cfb644829a848202ff3ce,REVIEW,,16.06,0.1428571429,
3119198c48edddfa4521bf30e2e9ce8a,REVIEW,0.8301,27.54,0.8,4.84
c373623e02e08545f9a164f92000f12d,REVIEW,0.8762214984,13.61666667,0.8,5
49de5391043621d83af68bc05bede7dc,REVIEW,,19.44,1,
5f4ee5c730a149bcb9bde14380f1fbd2,REVIEW,,14.77,0.8,
bfe3139dd28f6fbd4975532d24c1a81d,REVIEW,0.8913043478,13.86666667,0.36,5
a2a63b0932f46a689bb4e4085af60b9a,REVIEW,,19.44,0.125,
fc349034aee15fc81722f801dab5c9bc,REVIEW,,16.06,0.375,
f8ca3419d5fdcfe5c0cbeffd78fcde81,REVIEW,,14.77,0.5714285714,
eb949e7aa102b8440e0f3046e0438b89,REVIEW,,11.56666667,0.25,
8a0d17a3597b726e5ea4962c78f5715a,REVIEW,,14.77,0.6,
86cd7c1f84b6b4d58812ac890cd3a3bc,REVIEW,0.9435897436,3.158333333,0.72,5
a303e8fe542f22fde93aaa31b33476b0,REVIEW,0.8841354724,23.18333333,0.8,4.84
e744fe50f72ebaa426e44aeb7a65aa39,REVIEW,,14.83333333,0.6666666667,
95f4e98f4cc7d7902f1d1a8ab7f91ed5,BEGINNER,,16.58,0.6,
5b0930a6192e8905da0909bd04832ad6,ADVANCED,0.9153005464,12.11666667,0.96,4.8
5459f75b8b43b72b2969d3b7e66c1abc,REVIEW,,16.58,1,
deaa301375687d8f1c16cbfe52992996,REVIEW,,14.77,0.1666666667,
77508c803c128fe6c45b2e622587611b,REVIEW,,19.44,0.7272727273,
0bc1bb6e71ecd050da7f2975c22d9185,INTERMEDIATE,0.8507462687,18.26666667,0.88,4.78
9c9b00ad839ab3b579404547a5a4102b,REVIEW,,16.58,1,
d3e80d1c820deed0ae51bc8337dba91c,REVIEW,0.8876,11.16,0.12,4.67
b75131ba8d1742f85081fe90e13c32dd,REVIEW,0.8673267327,17,0.48,5
5d224d153a6daee70293cb273a73431c,REVIEW,0.8780487805,25.46666667,0.56,4.92
75ab2e4ca843d5e5ae571d1dfaa487fc,REVIEW,,16.58,0.6,
ece076b426c6c5c11edfe242a144acf6,REVIEW,0.8735,15.34,0.12,4.92
ac296a8c30e9735bfb89b094c5d9e53d,ADVANCED,0.9199178645,19.71666667,0.96,4.8
7b9dedf7a4dbbfb31812bc39b2e7de62,REVIEW,,18.3,0.4285714286,
175d039c07ea5128fa4e5ec01902a710,REVIEW,,16.58,0.5714285714,
54e70fe28931fce48686dbdeef65009e,REVIEW,,16.58,0.3333333333,
7b8d16e2adcdd094c1846e7b95bf4b1a,REVIEW,,16.58,0.7142857143,
2a86decbbce9b8335da9a70f4fb8c2d7,REVIEW,,16.58,1,
28b9ee70f97a80dde776363a389f23da,REVIEW,0.8453,8.04,0.8,4.76
9f5b249c8e7f986777cff065e1c7e009,REVIEW,,16.06,0.08333333333,
daf45325e2bd58ba9da39a96767d5457,REVIEW,,21.24,1,
297f2c6148200ae817da3579816e02ce,REVIEW,,16.58,0.375,
40d2174438d3db5a8e08a137e99f2d6c,ADVANCED,0.9035250464,15.38333333,0.96,5
6e8909d78dd2d06f29118fbcf05a8287,REVIEW,0.8884,19.89,0.24,4.56
658851e31189fbd66fbdd8233a09b48f,REVIEW,,14.77,0.6666666667,
7bce9604bb438fe1b9e5a89fa576ac31,REVIEW,,14.77,0.2,
6f2e78746ad07c447c80715244509d52,REVIEW,,16.06,0.3333333333,
3fe4417acb7b8a28625fc5278853dd39,REVIEW,,16.06,0.8333333333,
545d13f367f10296875d7002dd48743b,REVIEW,,16.06,1,
